prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
27	E. coli	stool	1401	1411	1816	0	1	0	0	0	1	0	111
27	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	212
27	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
21	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	484
21	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	5	1742
21	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	5	230
21	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	215
21	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
30	E. coli	respiratory	1401	1411	1816	0	1	0	3	0	0	0	284
30	E. coli	urine	1401	1411	1816	0	1	0	1	0	1	1	935
30	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	64
30	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	120
30	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
25	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	0	0	124
25	E. coli	urine	1401	1411	1816	0	0	0	1	0	1	0	466
25	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	32
25	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	56
25	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
18	E. coli	respiratory	1401	1411	1816	0	0	0	2	0	0	0	339
18	E. coli	urine	1401	1411	1816	1	0	0	1	0	0	0	1006
18	E. coli	stool	1401	1411	1816	1	0	0	0	0	0	0	296
18	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	191
18	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
32	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	3	453
32	E. coli	urine	1401	1411	1816	0	1	0	2	0	0	5	2495
32	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	8
32	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	0	317
32	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
12	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	1	1	1	3	2106
12	K. pneumoniae	urine	1401	1411	1816	1	0	0	1	0	2	0	1159
12	K. pneumoniae	stool	1401	1411	1816	2	1	0	1	0	0	0	359
12	K. pneumoniae	blood	1401	1411	1816	0	0	0	1	0	0	0	473
12	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
3	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	0	0	0	0	604
3	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	319
3	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	95
3	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	121
3	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
16	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	0	993
16	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	282
16	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	2
16	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	77
16	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
24	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	2	0	0	0	772
24	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	330
24	K. pneumoniae	stool	1401	1411	1816	0	1	0	1	0	0	0	277
24	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	88
24	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
2	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	770
2	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	408
2	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	6
2	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	86
2	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
45	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	1	448
